0	0.00209172
1	0.00418324
2	0.00627435
3	0.00836484
4	0.0104545
5	0.0125432
6	0.0146306
7	0.0167165
8	0.0188008
9	0.0208832
10	0.0229636
11	0.0250416
12	0.027117
13	0.0291896
14	0.0312591
15	0.0333254
16	0.035388
17	0.0374467
18	0.0395013
19	0.0415514
20	0.0435966
21	0.0456368
22	0.0476713
23	0.0497001
24	0.0517225
25	0.0537383
26	0.0557471
27	0.0577483
28	0.0597416
29	0.0617266
30	0.0637028
31	0.0656697
32	0.067627
33	0.0695743
34	0.0715112
35	0.0734374
36	0.0753526
37	0.0772567
38	0.0791494
39	0.0810306
40	0.0829005
41	0.0847591
42	0.0866063
43	0.0884423
44	0.0902673
45	0.092081
46	0.0938836
47	0.0956749
48	0.0974548
49	0.0992231
50	0.10098
51	0.102725
52	0.104458
53	0.10618
54	0.10789
55	0.109588
56	0.111276
57	0.112952
58	0.114619
59	0.116274
60	0.11792
61	0.119556
62	0.121183
63	0.122802
64	0.124411
65	0.126013
66	0.127607
67	0.129194
68	0.130774
69	0.132348
70	0.133916
71	0.13548
72	0.137037
73	0.13859
74	0.140137
75	0.141679
76	0.143215
77	0.144747
78	0.146274
79	0.147796
80	0.149315
81	0.150828
82	0.152338
83	0.153844
84	0.155346
85	0.156844
86	0.158339
87	0.159831
88	0.161319
89	0.162805
90	0.164288
91	0.165768
92	0.167245
93	0.16872
94	0.170193
95	0.171663
96	0.173131
97	0.174598
98	0.176062
99	0.177524
100	0.178986
101	0.180446
102	0.181904
103	0.183362
104	0.18482
105	0.186277
106	0.187733
107	0.18919
108	0.190647
109	0.192104
110	0.193562
111	0.19502
112	0.196479
113	0.197939
114	0.199399
115	0.20086
116	0.202322
117	0.203785
118	0.205249
119	0.206714
120	0.208179
121	0.209645
122	0.211112
123	0.21258
124	0.214048
125	0.215516
126	0.216985
127	0.218455
128	0.219924
129	0.221394
130	0.222864
131	0.224334
132	0.225804
133	0.227273
134	0.228743
135	0.230213
136	0.231683
137	0.233153
138	0.234624
139	0.236096
140	0.237569
141	0.239046
142	0.240527
143	0.242014
144	0.243503
145	0.244995
146	0.246488
147	0.247982
148	0.249477
149	0.250973
150	0.252469
151	0.253966
152	0.255464
153	0.256962
154	0.25846
155	0.259958
156	0.261456
157	0.262954
158	0.264452
159	0.265949
160	0.267446
161	0.268942
162	0.270438
163	0.271932
164	0.273426
165	0.274919
166	0.276411
167	0.277901
168	0.279391
169	0.280879
170	0.282366
171	0.283852
172	0.285337
173	0.286821
174	0.288304
175	0.289786
176	0.291268
177	0.292748
178	0.294227
179	0.295706
180	0.297184
181	0.298661
182	0.300138
183	0.301614
184	0.303089
185	0.304563
186	0.306036
187	0.307508
188	0.308979
189	0.310449
190	0.311917
191	0.313384
192	0.314849
193	0.316312
194	0.317773
195	0.319232
196	0.320689
197	0.322143
198	0.323595
199	0.325044
200	0.32649
201	0.327934
202	0.329375
203	0.330812
204	0.332247
205	0.333678
206	0.335107
207	0.336532
208	0.337954
209	0.339373
210	0.340789
211	0.342202
212	0.343612
213	0.345019
214	0.346424
215	0.347825
216	0.349223
217	0.350618
218	0.35201
219	0.3534
220	0.354786
221	0.35617
222	0.357551
223	0.358928
224	0.360303
225	0.361675
226	0.363044
227	0.364411
228	0.365774
229	0.367135
230	0.368493
231	0.369848
232	0.3712
233	0.372549
234	0.373895
235	0.375238
236	0.376578
237	0.377915
238	0.379248
239	0.380579
240	0.381906
241	0.383229
242	0.38455
243	0.385867
244	0.38718
245	0.38849
246	0.389796
247	0.391099
248	0.392398
249	0.393694
250	0.394986
251	0.396274
252	0.397558
253	0.398839
254	0.400116
255	0.401388
256	0.402657
257	0.403922
258	0.405183
259	0.40644
260	0.407692
261	0.408941
262	0.410185
263	0.411425
264	0.412661
265	0.413892
266	0.415119
267	0.416342
268	0.41756
269	0.418774
270	0.419983
271	0.421188
272	0.422388
273	0.423585
274	0.424777
275	0.425964
276	0.427148
277	0.428327
278	0.429502
279	0.430673
280	0.43184
281	0.433003
282	0.434163
283	0.435318
284	0.43647
285	0.437618
286	0.438763
287	0.439904
288	0.441042
289	0.442176
290	0.443307
291	0.444434
292	0.445558
293	0.446679
294	0.447796
295	0.448911
296	0.450021
297	0.451129
298	0.452234
299	0.453335
300	0.454433
301	0.455528
302	0.45662
303	0.457708
304	0.458794
305	0.459877
306	0.460956
307	0.462033
308	0.463107
309	0.464178
310	0.465247
311	0.466313
312	0.467376
313	0.468436
314	0.469495
315	0.470551
316	0.471604
317	0.472656
318	0.473706
319	0.474754
320	0.4758
321	0.476845
322	0.477888
323	0.47893
324	0.479971
325	0.48101
326	0.482049
327	0.483087
328	0.484123
329	0.48516
330	0.486196
331	0.487231
332	0.488266
333	0.489301
334	0.490335
335	0.491369
336	0.492403
337	0.493436
338	0.494469
339	0.495501
340	0.496532
341	0.497564
342	0.498594
343	0.499624
344	0.500654
345	0.501684
346	0.502712
347	0.503741
348	0.504769
349	0.505796
350	0.506823
351	0.507849
352	0.508875
353	0.5099
354	0.510925
355	0.511948
356	0.512972
357	0.513994
358	0.515016
359	0.516037
360	0.517058
361	0.518078
362	0.519097
363	0.520115
